Date,Open Price,Close Price,Adj Close Price,Volume
20131118,3795.90,3795.90,3787.51,2197285
20131119,3802.35,3938.96,3935.47,2720596
20131120,4067.42,4002.48,4032.43,3145129
20131123,4053.99,3871.17,3885.12,4301488
20131124,3873.24,3744.12,3749.42,4042055
20131125,3757.17,3793.32,3803.77,3226586
20131126,3860.20,3727.47,3764.14,1492154
20131127,3642.38,3640.96,3652.71,3085615
20131130,3668.08,3642.38,3658.14,2014404
20131201,3692.48,3731.34,3770.98,2648944
20131202,3802.35,3815.27,3799.00,2144449
20131203,3910.81,3878.40,3892.73,2823917
20131204,3950.83,3873.24,3903.19,1251161
20131207,3950.83,3821.85,3842.38,1428991
20131208,3784.28,3748.64,3754.84,1578225
20131209,3873.24,3905.00,3899.96,2615352
20131210,3996.02,3795.90,3887.96,1951516
20131211,3761.04,3762.33,3777.18,1462608
20131214,3808.81,3750.71,3789.83,1187730
20131215,3757.17,3789.83,3802.48,1530472
20131216,3802.35,3752.00,3762.72,1999617
20131217,3770.08,3731.34,3734.18,1456324
20131218,3730.96,3746.84,3730.96,2575778
20131221,3707.20,3692.61,3674.28,1730979
20131222,3653.88,3731.34,3701.00,842994
20131224,3744.25,3731.34,3719.98,897561
20131225,3744.25,3660.33,3721.40,2580319
20131228,3635.80,3615.53,3677.63,1067686
20131229,3615.14,3615.27,3630.89,1461756
20131230,3615.14,3692.35,3638.64,974230
20140101,3628.18,3741.67,3682.67,987389
20140104,3808.81,3616.69,3692.48,1105464
20140105,3666.66,3640.96,3676.86,692590
20140106,3675.82,3577.05,3588.54,2402574
20140107,3550.71,3511.85,3528.89,2101591
20140108,3498.94,3613.85,3530.06,2023242
20140111,3640.96,3671.18,3666.27,1717647
20140112,3782.99,3546.71,3521.54,43923145
20140113,3615.14,3608.82,3581.19,1139920
20140114,3591.90,3530.06,3574.60,434940
20140115,3537.67,3486.03,3493.52,42023546
20140118,3485.90,3498.94,3479.83,915639
20140120,3486.03,3422.76,3464.47,590181
20140121,3501.39,3420.83,3471.96,41736606
20140122,3403.40,3418.89,3450.78,604743
20140125,3369.83,3460.21,3463.82,1024782
20140126,3572.53,3389.84,3458.40,614282
20140127,3486.03,3511.85,3532.25,42725235
20140128,3563.63,3553.17,3553.81,42630827
20140129,3612.56,3562.21,3600.55,43596921
20140201,3647.42,3593.19,3620.18,2568237
20140202,3653.75,3475.70,3539.09,1043006
20140203,3484.74,3428.06,3514.69,557977
20140204,3509.27,3550.59,3552.52,30351450
20140205,3449.88,3410.50,3483.83,837277
20140208,3359.50,3344.52,3416.95,804199
20140209,3292.36,3417.60,3419.79,885007
20140210,3440.84,3309.53,3395.39,860830
20140212,3305.27,3259.70,3259.95,2916859
20140215,3176.16,3259.70,3259.57,504701
20140216,3280.87,3300.37,3301.92,42348130
20140217,3420.18,3365.70,3366.47,1121958
20140218,3356.92,3349.43,3348.91,41758691
20140219,3382.74,3446.52,3447.04,42992132
20140222,3473.12,3449.62,3449.62,776505
20140223,3395.65,3355.76,3415.41,632277
20140224,3320.77,3361.44,3339.36,1477605
20140225,3280.87,3263.96,3305.27,513369
20140226,3289.78,3437.48,3425.48,4516246
20140301,3553.17,3541.03,3542.32,45777162
20140302,3602.23,3523.60,3523.47,42753279
20140303,3460.21,3390.36,3459.30,953749
20140304,3382.74,3446.26,3445.36,1015219
20140305,3435.80,3503.98,3505.14,1120261
20140308,3550.59,3518.31,3521.41,1011520
20140309,3521.28,3485.51,3495.07,41818928
20140310,3462.79,3485.90,3490.03,7085296
20150317,408.64,424.91,417.16,8415121
20150318,433.82,433.82,424.78,1411847
20150325,441.69,441.69,433.17,1503175
20150328,450.47,450.47,433.56,56174
20150329,450.86,450.86,441.69,1407289
20150330,459.25,459.25,453.05,1928599
20150331,471.13,471.13,460.67,1265893
20150404,479.01,479.01,460.80,11143
20150405,497.60,517.48,517.48,219155
20150406,538.14,538.14,518.39,110141
20150407,539.04,539.04,518.39,2061
20150408,539.04,539.04,518.51,19046
20150411,539.17,539.17,519.03,67009
20150412,539.69,539.69,519.16,17965
20150413,560.61,582.94,582.81,45313
20150414,606.05,606.05,583.33,52037
20150415,606.57,606.57,583.46,9299
20150418,606.70,606.70,596.50,1240038
20150419,620.26,620.26,616.90,1895494
20150420,641.56,641.56,641.56,2965781
20150422,739.17,729.48,722.38,78427067
20150425,741.62,751.05,746.91,23146343
20150426,746.27,717.09,725.61,7458728
20150427,696.69,696.69,703.40,1372445
20150428,675.39,675.39,675.90,17405588
20150429,671.38,673.97,677.97,4704629
20150503,685.59,653.31,657.31,4862711
20150504,655.89,631.10,632.13,6231130
20150505,626.32,608.76,618.19,4655010
20150506,608.76,597.92,599.47,3736754
20150509,600.37,575.97,582.55,3988712
20150510,581.00,559.44,565.25,4960255
20150511,569.13,587.85,582.94,2479723
20150512,605.54,606.18,593.79,1035696
20150513,617.41,617.41,617.16,2128113
20150517,626.19,619.35,618.71,6493212
20150518,619.48,600.63,612.38,1124226
20150519,600.37,608.12,609.93,1948168
20150520,602.95,611.99,611.73,1417124
20150523,614.83,600.37,603.47,1470695
20150524,603.60,600.50,602.57,1520883
20150525,610.83,622.06,629.16,101642925
20150526,630.07,628.78,631.49,6552078
20150527,632.65,626.97,628.91,1397989
20150530,626.32,627.49,635.10,3831559
20150531,626.45,621.93,624.26,2003486
20150601,619.74,632.39,627.49,1614779
20150602,632.39,633.68,630.45,1372931
20150606,621.16,623.74,630.58,1030135
20150607,619.87,620.38,627.61,1237629
20150608,625.94,616.64,623.35,817975
20150609,610.18,603.99,607.73,3120189
20150610,609.41,598.56,605.41,694696
20150613,605.41,602.95,606.31,476988
20150614,606.44,596.63,605.54,352073
20150615,595.08,599.08,604.50,467433
20150616,604.50,610.31,607.21,758996
20150622,637.56,637.56,637.56,2142594
20150623,669.32,669.32,639.11,102758
20150624,671.00,671.00,669.83,48723112
20150627,671.51,652.02,668.54,4790763
20150628,653.95,642.59,649.56,4284763
20150629,645.56,669.96,659.76,1945989
20150630,664.93,692.69,688.43,7730213
20150701,691.91,680.29,686.88,4051166
20150704,695.91,706.24,710.89,5715236
20150705,709.86,687.14,693.72,2899741
20150706,695.91,708.31,708.31,5013028
20150707,717.22,723.03,722.64,5501245
20150711,708.83,730.78,719.15,3773109
20150712,740.97,755.05,754.14,13962857
20150713,791.85,791.85,791.85,8231076
20150714,831.35,831.35,825.54,27699425
20150715,837.68,801.79,807.21,14504747
20150720,812.12,767.06,770.93,15076464
20150810,804.40,800.68,797.82,27107916
20150812,811.55,792.38,802.68,14032134
20150815,800.68,766.64,771.50,8353835
20150816,769.50,733.17,742.04,5761612
20150817,736.03,712.29,722.30,2978768
20150818,715.15,708.57,720.30,29185533
20150819,720.30,695.12,702.56,4873918
20150822,686.54,680.25,686.83,4305506
20150823,687.97,692.26,694.55,2314941
20150824,704.28,693.69,711.71,53079120
20150825,692.26,711.71,696.55,2831283
20150826,700.27,706.85,699.70,2989907
20150829,710.86,703.71,706.28,2566853
20150830,709.43,709.43,706.28,2208050
20150831,709.43,697.98,704.28,1235579
20150901,700.84,715.15,714.00,7175369
20150902,712.29,729.45,719.15,2101879
20150905,737.75,737.46,726.59,1503880
20150906,738.03,733.17,732.02,2692144
20150907,732.88,730.88,735.17,2660236
20150908,743.75,725.16,734.03,2549096
20150909,725.45,742.61,736.89,5985000
20150912,738.32,729.45,736.89,2217395
20150913,740.61,709.43,721.73,1994999
20150914,726.59,709.43,722.01,2776296
20150915,715.15,687.40,703.71,2463411
20150916,699.99,689.40,697.41,1832911
20150919,714.00,677.67,692.83,1321850
20150920,675.67,667.09,689.40,41436959
20150921,665.09,657.94,656.22,11498484
20150922,649.35,674.53,663.94,2219188
20150923,677.96,680.82,673.95,2078387
20150926,683.68,665.37,671.67,1655360
20150927,667.38,686.26,674.81,2624171
20150928,690.55,690.55,679.68,1639557
20150929,692.26,692.26,681.68,975997
20150930,686.54,680.82,683.11,1497277
20151003,689.40,667.09,679.96,902484
20151004,680.82,674.53,678.25,1966162
20151005,678.82,680.25,682.82,7813856
20151006,686.54,669.66,681.68,676988
20151007,667.09,686.26,688.26,16473953
20151010,686.54,680.82,687.69,1176970
20151011,680.25,678.25,685.40,1104945
20151012,685.11,676.53,684.54,9834910
20151013,683.68,696.55,686.83,3497316
20151014,695.98,691.69,691.40,2652168
20151017,697.70,725.73,720.01,8444419
20151018,740.61,715.15,731.45,5499835
20151019,718.01,715.72,728.02,1693379
20151020,716.01,712.57,727.16,7760259
20151021,724.59,709.14,719.72,1453639
20151025,701.42,687.97,703.42,2133148
20151026,675.39,690.26,701.99,958359
20151027,708.00,700.56,701.99,2770546
20151028,700.84,692.26,698.56,1470250
20151031,700.84,696.27,696.84,1416270
20151101,696.55,686.54,692.26,1881781
20151102,688.83,688.83,690.83,1042909
20151103,686.54,700.84,693.12,1429498
20151104,701.42,695.41,694.55,795833
20151107,689.97,706.57,695.98,6132282
20151108,706.57,700.84,698.56,1006394
20151109,699.41,702.85,705.42,5509966
20151110,695.41,704.85,704.85,1016722
20151111,695.12,695.70,703.13,871338
20151114,695.41,697.98,702.56,1589135
20151115,672.52,679.96,681.68,19684382
20151116,683.68,682.25,685.97,13122927
20151117,673.67,663.66,669.38,5975434
20151118,661.08,663.66,668.23,12647559
20151121,658.79,652.21,665.09,18374830
20151122,657.94,647.92,649.93,5249289
20151123,657.36,643.92,648.78,5247420
20151124,654.79,663.66,657.65,10948689
20151125,669.38,663.66,665.37,16055853
20151128,651.36,654.50,661.65,1540999
20151129,649.35,650.78,666.80,11200406
20151130,651.07,655.65,663.08,1806677
20151201,655.36,651.93,657.94,2299508
20151205,655.93,649.35,655.08,1629379
20151206,649.35,660.51,655.65,10888303
20151207,652.21,647.35,656.79,9074748
20151208,652.50,656.79,661.37,13830904
20151209,646.49,653.36,658.79,1475700
20151213,649.35,631.90,632.19,7193631
20151214,626.47,625.90,626.18,2153023
20151215,624.18,623.61,626.18,1456902
20151216,637.05,609.31,629.62,9743984
20151219,620.75,598.15,599.01,6694785
20151220,597.86,569.26,574.12,4783011
20151221,561.25,572.69,574.69,4096658
20151222,572.69,572.40,572.98,1857980
20151223,571.55,568.97,572.40,8733485
20151226,572.12,552.09,561.25,4694715
20151227,551.52,557.53,558.39,2288276
20151228,562.96,550.66,556.10,1852221
20151230,562.39,554.95,557.24,2820625
20160102,560.68,552.09,554.10,2770711
20160103,555.53,553.24,552.09,2583212
20160104,548.66,552.09,552.38,4994167
20160105,552.09,577.84,570.12,5351346
20160106,575.26,574.69,573.26,3045495
20160109,571.83,552.95,563.25,2987436
20160110,552.38,557.53,559.53,1749037
20160111,557.82,552.09,552.09,7420961
20160112,550.95,546.66,546.66,4693062
20160113,546.37,573.83,563.54,7245354
20160116,591.57,591.57,591.57,6286062
20160117,621.03,607.88,617.60,33153322
